Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Venture Round - Berlin Heals,https://www.crunchbase.com/funding_round/berlin-heals-series-unknown--6d7c6786,Berlin Heals,https://www.crunchbase.com/organization/berlin-heals,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",5000000,CHF,5174542,2022-06-21,,,,,Yes,Berlin Heals Holding is a developer of implantable medical device,"Health Care, Medical Device",,http://berlinheals.de/,$1M to $10M,11000000,CHF,11847518,,3,,,,,"311,731"
Grant - Berlin Heart GmbH,https://www.crunchbase.com/funding_round/berlin-heart-gmbh-grant--ca2b694c,Berlin Heart GmbH,https://www.crunchbase.com/organization/berlin-heart-gmbh,Grant,"Berlin, Berlin, Germany, Europe",450000,EUR,508748,2022-02-23,,,,,No,"Berlin Heart GmbH is a company that develops, produces and markets innovative devices for mechanically supporting the heart.","Health Care, Manufacturing",,http://www.berlinheart.de/,$10M to $50M,450000,EUR,508748,,1,Eurostars,1,,Eurostars,"97,914"
Series A - Betriebsarzt Service,https://www.crunchbase.com/funding_round/betriebsarzt-service-series-a--800b56bb,Betriebsarzt Service,https://www.crunchbase.com/organization/betriebsarzt-service,Series A,"Berlin, Berlin, Germany, Europe",6800000,EUR,7011466,2022-11-22,Early Stage Venture,,,,Yes,Betriebsarzt Service is an occupational health and safety service for fast-scaling and established businesses.,Health Care,,https://www.betriebsarztservice.de/,,6800000,EUR,7011466,Early Stage Venture,1,,2,1,"Heartbeat Labs, Impact Partners","13,501"
Seed Round - BettaF!sh,https://www.crunchbase.com/funding_round/bettaf-sh-seed--c49661ef,BettaF!sh,https://www.crunchbase.com/organization/bettaf-sh,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-01-01,Seed,,,,Yes,BettaF!sh is a manufacturing company that focuses on developing plant-based tuna alternatives.,"Food and Beverage, Food Processing, Manufacturing, Plant-Based Foods, Seafood, Snack Food",,https://bettafish.co,,,,,Seed,2,,1,,Hermesa,"82,659"
Seed Round - BikeRush,https://www.crunchbase.com/funding_round/bikerush-seed--a276b275,BikeRush,https://www.crunchbase.com/organization/bikerush,Seed,"Berlin, Berlin, Germany, Europe",1500000,USD,1500000,2022-04-01,Seed,,,,Yes,"BikeRush is a Web3 lifestyle app with Game-Fi and Social-Fi elements built in, where you can enjoy cycling, health and rewards together.","Blockchain, Fitness, Web3",,https://bikerush.io/,,1500000,USD,1500000,Seed,1,Negentropy Capital Partners,1,,Negentropy Capital Partners,"174,152"
Private Equity Round - BioMedion,https://www.crunchbase.com/funding_round/biomedion-private-equity--d5ddcff2,BioMedion,https://www.crunchbase.com/organization/biomedion,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2022-02-08,Private Equity,,,,Yes,"BioMedion is a Compliance Management Software company for the highly regulated life science industry, medicines agencies.","Compliance, Database, Life Science, Service Industry, Software",,http://www.biomedion.com,$1M to $10M,,,,Private Equity,1,Main Capital Partners,1,1,Main Capital Partners,"134,999"
Series F - Blacklane,https://www.crunchbase.com/funding_round/blacklane-series-f--a340a1e0,Blacklane,https://www.crunchbase.com/organization/blacklane,Series F,"Berlin, Berlin, Germany, Europe",,,,2022-12-21,Late Stage Venture,,,,Yes,Blacklane is a professional chauffeur service that connects users to drivers through their mobile app.,"Apps, Hospitality, Mobile Apps, Professional Services, Tourism, Transportation, Travel",,http://www.blacklane.com,$1M to $10M,203447599,USD,203447599,Late Stage Venture,12,,2,,"Gargash Group, Mercedes-Benz Mobility","388,161"
Seed Round - Bling.de,https://www.crunchbase.com/funding_round/bling-services-gmbh-seed--4ef3e3b7,Bling.de,https://www.crunchbase.com/organization/bling-services-gmbh,Seed,"Berlin, Berlin, Germany, Europe",3500000,EUR,3689827,2022-12-12,Seed,,,,Yes,"Among Germany's fastest growing fintechs, Bling is reinventing Retail-Banking for families.","EdTech, Financial Services, FinTech",,https://bling.de,,14700000,EUR,15678810,Early Stage Venture,3,"La Famiglia, Peak",14,4,"22 Capital, Angel Invest, Ben Tellings, blueworld.group, Carmen Kroll, Felix Haas, IBB Ventures, Invested, Jag Singh, Jakob Schreyer, La Famiglia, Lea-Sophie Cramer, Peak, Prediction Capital","191,730"
Pre Seed Round - Bling.de,https://www.crunchbase.com/funding_round/bling-services-gmbh-pre-seed--7eaa2c1e,Bling.de,https://www.crunchbase.com/organization/bling-services-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-04-07,Seed,,,,Yes,"Among Germany's fastest growing fintechs, Bling is reinventing Retail-Banking for families.","EdTech, Financial Services, FinTech",,https://bling.de,,14700000,EUR,15678810,Early Stage Venture,3,La Famiglia,4,,"André Schürrle, CG Partners, La Famiglia, Verena Pausder","379,472"
Series A - Bliq,https://www.crunchbase.com/funding_round/bliq-series-a--a50fd516,Bliq,https://www.crunchbase.com/organization/bliq,Series A,"Berlin, Berlin, Germany, Europe",5000000,USD,5000000,2022-11-01,Early Stage Venture,,,,Yes,Bliq empowers gig workers in the transport industry to manage their workflow across multiple platform jobs.,"Delivery Service, Information Technology, Same Day Delivery, Sharing Economy, Transportation",,https://bliq.ai/,$10M to $50M,22151981,USD,22151981,Early Stage Venture,4,New Enterprise Associates,2,2,"New Enterprise Associates, Speedinvest","16,981"
Series A - Bliq,https://www.crunchbase.com/funding_round/bliq-series-a--d0460236,Bliq,https://www.crunchbase.com/organization/bliq,Series A,"Berlin, Berlin, Germany, Europe",13500000,USD,13500000,2022-05-11,Early Stage Venture,,,,Yes,Bliq empowers gig workers in the transport industry to manage their workflow across multiple platform jobs.,"Delivery Service, Information Technology, Same Day Delivery, Sharing Economy, Transportation",,https://bliq.ai/,$10M to $50M,22151981,USD,22151981,Early Stage Venture,4,New Enterprise Associates,5,1,"Andreas Kupke, New Enterprise Associates, Proeza Ventures, Revel Partners, Speedinvest","666,530"
Seed Round - Blue Farm,https://www.crunchbase.com/funding_round/blue-farm-seed--af953313,Blue Farm,https://www.crunchbase.com/organization/blue-farm,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,2949435,2022-09-21,Seed,,,,Yes,"Food & Beverages, Impact, FMCG, Alternative Milk, e-Commerce","Farming, Food and Beverage, Nutrition",,https://www.bluefarm.co/,$10M to $50M,5000000,EUR,5287965,,4,Zintinus,3,1,"HGDF, Zintinus, Übermorgen Ventures","430,325"
Seed Round - BlueLayer,https://www.crunchbase.com/funding_round/bluelayer-seed--e50d4f1b,BlueLayer,https://www.crunchbase.com/organization/bluelayer,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-12-12,Seed,,,,Yes,BlueLayer focuses on building software stacks for project developers producing carbon credits.,Software,,https://bluelayer.io,,5600000,USD,5600000,Seed,2,,1,,Avant Global,"596,652"
Seed Round - Bosque Foods,https://www.crunchbase.com/funding_round/kinoko-labs-seed--9cf8fbff,Bosque Foods,https://www.crunchbase.com/organization/kinoko-labs,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,3164701,2022-05-17,Seed,,,,Yes,Bosque Foods leverages the power of fungi to create whole-cut meats using clean ingredients and minimal processing.,Food and Beverage,,https://www.bosquefoods.com/,,3200000,EUR,3403011,Seed,4,FoodLabs,7,2,"Arman Anatürk, Blue Horizon Corporation, Blue Impact Ventures, FoodLabs, Happiness Capital, Lawrence Leuschner, SOSV","530,686"
Series A - brighter AI,https://www.crunchbase.com/funding_round/brighter-ai-technologies-series-a--ec9ef6e8,brighter AI,https://www.crunchbase.com/organization/brighter-ai-technologies,Series A,"Berlin, Berlin, Germany, Europe",,,,2022-06-30,Early Stage Venture,,,,Yes,Protect every identity in public.,"Artificial Intelligence (AI), Cyber Security, Information Technology, Machine Learning, Privacy",,https://www.brighter.ai/?crunchbase=yes,,650000,EUR,780063,,6,Armilar Venture Partners,3,3,"Armilar Venture Partners, eCAPITAL ENTREPRENEURIAL PARTNERS, Giesecke+Devrient Ventures","286,468"
Seed Round - BTC-ECHO GmbH,https://www.crunchbase.com/funding_round/btc-echo-seed--d28dd210,BTC-ECHO GmbH,https://www.crunchbase.com/organization/btc-echo,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-08-26,Seed,,,,Yes,"BTC-ECHO is the leading media plattform for Bitcoin Blockchain & Crypto in DACH (Germany, Austria, Switzerland) region since 2014.","Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Digital Media, Ethereum, Market Research, News, Non-Fungible Token (NFT), Publishing, Web3",,https://www.btc-echo.de,$1M to $10M,130000,EUR,145515,Seed,2,,,,,"74,662"
Seed Round - bunch,https://www.crunchbase.com/funding_round/bunch-technology-seed--012761d5,bunch,https://www.crunchbase.com/organization/bunch-technology,Seed,"Berlin, Berlin, Germany, Europe",7300000,EUR,7394397,2022-07-26,Seed,,,,Yes,bunch technology is the Operating System for private markets.,"Financial Services, FinTech, Software",,https://www.bunch.capital,$1M to $10M,22894397,USD,22894397,Early Stage Venture,2,Cherry Ventures,7,,"Alexander Argyros, Cherry Ventures, Cristina Stenbeck, Discovery Ventures, Motive Ventures, Philipp Kloeckner, Philippe Teixeira da Mota","631,190"
Seed Round - Cabin One,https://www.crunchbase.com/funding_round/cabin-one-seed--29174d38,Cabin One,https://www.crunchbase.com/organization/cabin-one,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-06-29,Seed,,,,Yes,Cabin One engages in designing minimalist houses.,"Architecture, Home Improvement, Sustainability",,https://www.cabin-one.com/,Less than $1M,,,,Seed,1,Novaco Invest,1,1,Novaco Invest,"160,493"
Seed Round - Caeli Wind,https://www.crunchbase.com/funding_round/caeli-wind-seed--32ecae5c,Caeli Wind,https://www.crunchbase.com/organization/caeli-wind,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2111199,2022-06-24,Seed,,,,Yes,Digital marketplace that identifies wind potential locations for landowners and enables professional AI-supported analysis and marketing.,"Intelligent Systems, Marketing, Wind Energy",,https://www.caeli-wind.de/start,Less than $1M,14000000,EUR,15152564,Early Stage Venture,3,Wilfried Gillrath,2,,"Twip Impact Ventures, Wilfried Gillrath","247,459"
Series C - CANDIS,https://www.crunchbase.com/funding_round/candis-series-c--b8f000f7,CANDIS,https://www.crunchbase.com/organization/candis,Series C,"Berlin, Berlin, Germany, Europe",15900000,EUR,15871241,2022-09-14,Late Stage Venture,,,,Yes,CANDIS is Berlin-based company that offers an intelligent platform for automated accounting.,"Accounting, Artificial Intelligence (AI), Financial Services, FinTech, SaaS, Software",,https://candis.io,$1M to $10M,28900000,EUR,31204524,Late Stage Venture,5,Viola FinTech,4,2,"Lightspeed Venture Partners, Neosfer, Viola FinTech, Viola Ventures","539,532"
Venture Round - CareerFoundry,https://www.crunchbase.com/funding_round/careerfoundry-series-unknown--bf48a740,CareerFoundry,https://www.crunchbase.com/organization/careerfoundry,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",5000000,EUR,5338048,2022-12-14,,,,,Yes,"CareerFoundry mentors clients on how to become a designer, web developers, data analysts, and digital marketers.","EdTech, Education",,http://careerfoundry.com,$1M to $10M,11765640,USD,11765640,,6,,3,,"IBB Ventures, Tengelmann Social Ventures, Verdane","533,325"
Pre Seed Round - Carwyze,https://www.crunchbase.com/funding_round/carwyze-pre-seed--154072a1,Carwyze,https://www.crunchbase.com/organization/carwyze,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2022-09-15,Seed,,,,Yes,Car e-commerce in Europe,"Automotive, Consumer, E-Commerce, FinTech, InsurTech",,https://carwyze.de/,,120000,USD,120000,Seed,1,Techstars,1,,Techstars,"150,674"
Pre Seed Round - CEEZER,https://www.crunchbase.com/funding_round/ceezer-pre-seed--6b84d64a,CEEZER,https://www.crunchbase.com/organization/ceezer,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,USD,1000000,2022-04-07,Seed,,,,Yes,"CEEZER is a digital platform offering companies easy, secure, direct access to top-quality projects across the voluntary carbon market.","Big Data, CleanTech, Collaboration, Project Management",,https://www.ceezer.earth,$1M to $10M,16327744,USD,16327744,Early Stage Venture,5,Picus Capital,1,1,Picus Capital,"268,592"
Seed Round - CEEZER,https://www.crunchbase.com/funding_round/ceezer-seed--a3fa6ba8,CEEZER,https://www.crunchbase.com/organization/ceezer,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-01-25,Seed,,,,Yes,"CEEZER is a digital platform offering companies easy, secure, direct access to top-quality projects across the voluntary carbon market.","Big Data, CleanTech, Collaboration, Project Management",,https://www.ceezer.earth,$1M to $10M,16327744,USD,16327744,Early Stage Venture,5,,1,1,Picus Capital,"372,413"
Seed Round - CEEZER,https://www.crunchbase.com/funding_round/ceezer-seed--812c320f,CEEZER,https://www.crunchbase.com/organization/ceezer,Seed,"Berlin, Berlin, Germany, Europe",4200000,EUR,4156741,2022-09-06,Seed,,,,Yes,"CEEZER is a digital platform offering companies easy, secure, direct access to top-quality projects across the voluntary carbon market.","Big Data, CleanTech, Collaboration, Project Management",,https://www.ceezer.earth,$1M to $10M,16327744,USD,16327744,Early Stage Venture,5,Carbon Removal Partners,3,4,"Carbon Removal Partners, Norrsken VC, Picus Capital","614,754"
Venture Round - Cellbricks,https://www.crunchbase.com/funding_round/cellbricks-series-unknown--b52f6986,Cellbricks,https://www.crunchbase.com/organization/cellbricks,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2022-12-31,,,,,Yes,Cellbricks is a biotech company that provides synthetic biology and 3D bioprinting services.,"3D Printing, Biotechnology, Life Science, Manufacturing",,http://cellbricks.com,$1M to $10M,,,,,2,,1,,Brooks Hill Partners,"15,894"
Venture Round - Chainflip,https://www.crunchbase.com/funding_round/chainflip-series-unknown--07d78e61,Chainflip,https://www.crunchbase.com/organization/chainflip,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2022-05-11,,,,,Yes,Chainflip is a decentralized automated market maker-based protocol.,"Blockchain, Software",,https://chainflip.io/,,19810000,USD,19810000,,3,,3,,"Blockchain Capital, Framework Ventures, Pantera Capital","324,741"
Series A - charles,https://www.crunchbase.com/funding_round/charles-431f-series-a--c9fdfd2e,charles,https://www.crunchbase.com/organization/charles-431f,Series A,"Berlin, Berlin, Germany, Europe",20000000,USD,20000000,2022-07-20,Early Stage Venture,,,,Yes,"An easy-to-use user interface for teams to chat with customers on WhatsApp, and marketers to automate campaigns.","CRM, Direct Marketing, E-Commerce, SaaS, Software",,https://www.hello-charles.com/,$10M to $50M,28807143,USD,28807143,Early Stage Venture,4,Salesforce Ventures,3,2,"Accel, HV Capital, Salesforce Ventures","426,855"
Venture Round - charly,https://www.crunchbase.com/funding_round/charly-education-series-unknown--7e8014a9,charly,https://www.crunchbase.com/organization/charly-education,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2022-06-29,,,,,Yes,"Wir schaffen ein Umfeld, in dem alle Freude am Lernen finden & Zugang zu relevantem Wissen haben.","E-Learning, EdTech, Education, Marketing",,https://www.charly.education,$1M to $10M,6700000,EUR,7870448,M&A,4,,,,,"239,010"
Pre Seed Round - charly,https://www.crunchbase.com/funding_round/charlygroup-pre-seed--01415b21,charly,https://www.crunchbase.com/organization/charlygroup,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1053523,2022-05-01,Seed,,,,Yes,Charly Group created a hybrid work management framework for individual work levels.,"Compliance, Developer Tools, Human Resources, Management Information Systems, Travel, Web Development",,http://www.becharly.com,$1M to $10M,1553523,USD,1553523,M&A,2,The Delta,1,,The Delta,"526,217"
Angel Round - charly,https://www.crunchbase.com/funding_round/charlygroup-angel--df086221,charly,https://www.crunchbase.com/organization/charlygroup,Angel,"Berlin, Berlin, Germany, Europe",500000,USD,500000,2022-03-01,Seed,,,,Yes,Charly Group created a hybrid work management framework for individual work levels.,"Compliance, Developer Tools, Human Resources, Management Information Systems, Travel, Web Development",,http://www.becharly.com,$1M to $10M,1553523,USD,1553523,M&A,2,The Delta,1,1,The Delta,"537,232"
Pre Seed Round - ChefCoco,https://www.crunchbase.com/funding_round/chef-coco-pre-seed--963edb5e,ChefCoco,https://www.crunchbase.com/organization/chef-coco,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2022-02-08,Seed,,,,Yes,"ChefCoco provides mouthwatering, sustainable, personalized meals to every table, every day.","Food and Beverage, Food Delivery, Food Processing",,https://chefcoco.com/,Less than $1M,,,,Seed,1,,8,,"BLN Capital, Felix Jahn, FoodLabs, Gesa Miczaika, Janosch Kühn, Oliver Roskopf, Philipp Kreibohm, Robert Maier","159,865"
Angel Round - Chiengora,https://www.crunchbase.com/funding_round/chiengora-angel--84029c6e,Chiengora,https://www.crunchbase.com/organization/chiengora,Angel,"Berlin, Berlin, Germany, Europe",200000,EUR,212483,2022-12-13,Seed,,,,Yes,Chiengora produces clothing from dog wool.,"Manufacturing, Textiles",,https://chiengora-official.com/,,200000,EUR,212483,Seed,1,,1,,Judith Williams,"12,915"
