Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series A - BRYTER,https://www.crunchbase.com/funding_round/bryter-series-a--2f1f806f,BRYTER,https://www.crunchbase.com/organization/bryter,Series A,"Berlin, Berlin, Germany, Europe",16000000,USD,16000000,2020-06-04,Early Stage Venture,,,,Yes,BRYTER is a no-code software platform that automates and helps its users develop and build digital applications.,"Compliance, Enterprise Software, Industrial Automation, Legal Tech, SaaS, Software",,https://bryter.com,$10M to $50M,89000000,USD,89000000,Early Stage Venture,4,"Accel, Dawn Capital",5,2,"Accel, Cavalry Ventures, Dawn Capital, Mike Chalfen, Notion Capital","359,444"
Series A - Buena,https://www.crunchbase.com/funding_round/home-ht-series-a--5292dceb,Buena,https://www.crunchbase.com/organization/home-ht,Series A,"Berlin, Berlin, Germany, Europe",11000000,USD,11000000,2020-01-21,Early Stage Venture,,,,Yes,"Buena cares for your apartments, tenants, and every task that comes with being a landlord. That’s more time for you.","Information Technology, Property Management, Real Estate",,https://www.buena.com,$10M to $50M,15254960,USD,15254960,,6,"Capnamic Ventures, EQT Ventures",4,3,"Capnamic Ventures, EQT Ventures, FJ Labs, redalpine","370,744"
Series A - bunch,https://www.crunchbase.com/funding_round/bunch-technology-series-a--8a302ad0,bunch,https://www.crunchbase.com/organization/bunch-technology,Series A,"Berlin, Berlin, Germany, Europe",15500000,USD,15500000,2024-07-25,Early Stage Venture,,,,Yes,bunch technology is the Operating System for private markets.,"Financial Services, FinTech, Software",,https://www.bunch.capital,$1M to $10M,22894397,USD,22894397,Early Stage Venture,2,FinTech Collective,6,1,"Broadhaven Ventures, Cherry Ventures, FinTech Collective, Motive Ventures, Philipp Moehring, Tiny VC","8,680"
Post-IPO Debt - Cabka,https://www.crunchbase.com/funding_round/cabka-post-ipo-debt--7cdcdf3e,Cabka,https://www.crunchbase.com/organization/cabka,Post-IPO Debt,"Berlin, Berlin, Germany, Europe",80000000,EUR,87556091,2023-12-20,,,,,No,Cabka is a manufacturer that provides recycling solutions to optimize waste management as well as material handling services.,"Industrial Manufacturing, Manufacturing, Recycling, Renewable Energy",,https://cabka.com/de/de/m/kunststoffpaletten/,$100M to $500M,80000000,EUR,87556091,IPO,1,,,,,"225,732"
Series A - Caeli Wind,https://www.crunchbase.com/funding_round/caeli-wind-series-a--dad72f5d,Caeli Wind,https://www.crunchbase.com/organization/caeli-wind,Series A,"Berlin, Berlin, Germany, Europe",11000000,EUR,11954586,2024-05-16,Early Stage Venture,,,,Yes,Digital marketplace that identifies wind potential locations for landowners and enables professional AI-supported analysis and marketing.,"Intelligent Systems, Marketing, Wind Energy",,https://www.caeli-wind.de/start,Less than $1M,14000000,EUR,15152564,Early Stage Venture,3,Notion Capital,3,3,"HTGF | High-Tech Gruenderfonds, Notion Capital, Santander Climate Tech Fund","21,259"
Series B - Camunda,https://www.crunchbase.com/funding_round/camunda-series-b--98b8f674,Camunda,https://www.crunchbase.com/organization/camunda,Series B,"Berlin, Berlin, Germany, Europe",82000000,EUR,97843505,2021-03-22,Early Stage Venture,,,,Yes,"Camunda enables organizations to orchestrate processes across people, systems, and devices to overcome complexity and increase efficiency.","Enterprise Software, Information Technology, SaaS, Software",,http://www.camunda.com,$1M to $10M,107000000,EUR,126216131,Early Stage Venture,2,Insight Partners,2,1,"Highland Europe, Insight Partners","98,095"
Series B - CANDIS,https://www.crunchbase.com/funding_round/candis-series-b--482ad5fa,CANDIS,https://www.crunchbase.com/organization/candis,Series B,"Berlin, Berlin, Germany, Europe",12000000,EUR,14246519,2020-07-30,Early Stage Venture,,,,Yes,CANDIS is Berlin-based company that offers an intelligent platform for automated accounting.,"Accounting, Artificial Intelligence (AI), Financial Services, FinTech, SaaS, Software",,https://candis.io,$1M to $10M,28900000,EUR,31204524,Late Stage Venture,5,"Rabo Frontier Ventures, Viola Ventures",6,4,"42CAP, Lightspeed Venture Partners, Point Nine, Rabo Frontier Ventures, Speedinvest, Viola Ventures","230,061"
Series C - CANDIS,https://www.crunchbase.com/funding_round/candis-series-c--b8f000f7,CANDIS,https://www.crunchbase.com/organization/candis,Series C,"Berlin, Berlin, Germany, Europe",15900000,EUR,15871241,2022-09-14,Late Stage Venture,,,,Yes,CANDIS is Berlin-based company that offers an intelligent platform for automated accounting.,"Accounting, Artificial Intelligence (AI), Financial Services, FinTech, SaaS, Software",,https://candis.io,$1M to $10M,28900000,EUR,31204524,Late Stage Venture,5,Viola FinTech,4,2,"Lightspeed Venture Partners, Neosfer, Viola FinTech, Viola Ventures","539,532"
Series A - carbmee GmbH,https://www.crunchbase.com/funding_round/carbmee-series-a--c67f230b,carbmee GmbH,https://www.crunchbase.com/organization/carbmee,Series A,"Berlin, Berlin, Germany, Europe",20000000,EUR,20977114,2024-12-03,Early Stage Venture,,,,Yes,The carbon management solution for complex supply chains.,"Enterprise Applications, Software, Sustainability",,https://www.carbmee.com,$1M to $10M,20000000,EUR,20977114,Early Stage Venture,2,CommerzVentures,2,1,"CommerzVentures, Fly Ventures",184
Private Equity Round - Care Forward,https://www.crunchbase.com/funding_round/care-forward-private-equity--7717e623,Care Forward,https://www.crunchbase.com/organization/care-forward,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2023-04-06,Private Equity,,,,Yes,Qualification and integration of international healthcare professionals,"EdTech, Education, Health Care, Hospital, Recruiting, Vocational Education","LGBTQ+ Founded, LGBTQ+ Led",https://careforward.org/,,,,,M&A,1,SMS,1,,SMS,"604,485"
Series B - cargo.one,https://www.crunchbase.com/funding_round/cargo-one-series-b--b179ef6e,cargo.one,https://www.crunchbase.com/organization/cargo-one,Series B,"Berlin, Berlin, Germany, Europe",42000000,USD,42000000,2020-12-17,Early Stage Venture,,,,Yes,"cargo.one is a digital platform designed for freight forwarders to search, compare, and book air freight capacities across airlines.","Freight Service, Information Technology, Logistics, Supply Chain Management",,http://www.cargo.one,$1M to $10M,63800000,USD,63800000,Early Stage Venture,3,Bessemer Venture Partners,5,7,"Bessemer Venture Partners, Creandum, Index Ventures, Next47, Point Nine","150,846"
Series A - cargo.one,https://www.crunchbase.com/funding_round/cargo-one-series-a--4748dbb7,cargo.one,https://www.crunchbase.com/organization/cargo-one,Series A,"Berlin, Berlin, Germany, Europe",18600000,USD,18600000,2020-07-27,Early Stage Venture,,,,Yes,"cargo.one is a digital platform designed for freight forwarders to search, compare, and book air freight capacities across airlines.","Freight Service, Information Technology, Logistics, Supply Chain Management",,http://www.cargo.one,$1M to $10M,63800000,USD,63800000,Early Stage Venture,3,Index Ventures,7,5,"Carlos Gonzalez-Cadenas, Creandum, Index Ventures, Lufthansa Cargo, Next47, Point Nine, Tom Stafford","429,818"
Series A - CarOnSale,https://www.crunchbase.com/funding_round/caronsale-series-a--3ab25082,CarOnSale,https://www.crunchbase.com/organization/caronsale,Series A,"Berlin, Berlin, Germany, Europe",15000000,EUR,17462165,2020-11-02,Early Stage Venture,,,,Yes,Operator of B2B auction platform intended to digitize the lease-return and trade-in of cars.,"Automotive, Customer Service, Wholesale",,https://www.caronsale.de/,$1B to $10B,77462165,USD,77462165,Early Stage Venture,3,Insight Partners,3,,"FJ Labs, Flixfounders, Insight Partners","122,776"
Series B - CarOnSale,https://www.crunchbase.com/funding_round/caronsale-series-b--1a692e38,CarOnSale,https://www.crunchbase.com/organization/caronsale,Series B,"Berlin, Berlin, Germany, Europe",60000000,USD,60000000,2021-11-16,Early Stage Venture,,,,Yes,Operator of B2B auction platform intended to digitize the lease-return and trade-in of cars.,"Automotive, Customer Service, Wholesale",,https://www.caronsale.de/,$1B to $10B,77462165,USD,77462165,Early Stage Venture,3,,2,,"HV Capital, Stripes","333,455"
Series B - Caspar Health,https://www.crunchbase.com/funding_round/caspar-health-series-b--96802e39,Caspar Health,https://www.crunchbase.com/organization/caspar-health,Series B,"Berlin, Berlin, Germany, Europe",9000000,EUR,10649778,2021-07-14,Early Stage Venture,,,,Yes,"Effective, recognized, clinically evaluated digital rehabilitation. For everyone - independent of time and location!","Health Care, Home Health Care, mHealth, Rehabilitation",,https://www.caspar-health.com/en,$1M to $10M,17300000,EUR,19907693,Early Stage Venture,5,Frog Capital,5,1,"Ananda Impact Ventures, Atlantic Labs, Frog Capital, Helmut Nanz, Planet Positive LP","232,899"
Series A - Caspar Health,https://www.crunchbase.com/funding_round/caspar-health-series-a--9584730d,Caspar Health,https://www.crunchbase.com/organization/caspar-health,Series A,"Berlin, Berlin, Germany, Europe",5300000,EUR,5878073,2020-01-17,Early Stage Venture,,,,Yes,"Effective, recognized, clinically evaluated digital rehabilitation. For everyone - independent of time and location!","Health Care, Home Health Care, mHealth, Rehabilitation",,https://www.caspar-health.com/en,$1M to $10M,17300000,EUR,19907693,Early Stage Venture,5,Ananda Impact Ventures,4,,"Ananda Impact Ventures, Atlantic Labs, Helmut Nanz, Think.Health","528,350"
Series A - CEEZER,https://www.crunchbase.com/funding_round/ceezer-series-a--0095624b,CEEZER,https://www.crunchbase.com/organization/ceezer,Series A,"Berlin, Berlin, Germany, Europe",10300000,EUR,11171003,2024-01-25,Early Stage Venture,,,,Yes,"CEEZER is a digital platform offering companies easy, secure, direct access to top-quality projects across the voluntary carbon market.","Big Data, CleanTech, Collaboration, Project Management",,https://www.ceezer.earth,$1M to $10M,16327744,USD,16327744,Early Stage Venture,5,HV Capital,4,5,"Carbon Removal Partners, HV Capital, Norrsken VC, Picus Capital","24,452"
Series A - charles,https://www.crunchbase.com/funding_round/charles-431f-series-a--c9fdfd2e,charles,https://www.crunchbase.com/organization/charles-431f,Series A,"Berlin, Berlin, Germany, Europe",20000000,USD,20000000,2022-07-20,Early Stage Venture,,,,Yes,"An easy-to-use user interface for teams to chat with customers on WhatsApp, and marketers to automate campaigns.","CRM, Direct Marketing, E-Commerce, SaaS, Software",,https://www.hello-charles.com/,$10M to $50M,28807143,USD,28807143,Early Stage Venture,4,Salesforce Ventures,3,2,"Accel, HV Capital, Salesforce Ventures","426,855"
Series A - charly,https://www.crunchbase.com/funding_round/charly-education-series-a--16136488,charly,https://www.crunchbase.com/organization/charly-education,Series A,"Berlin, Berlin, Germany, Europe",3100000,EUR,3744133,2021-01-18,Early Stage Venture,,,,Yes,"Wir schaffen ein Umfeld, in dem alle Freude am Lernen finden & Zugang zu relevantem Wissen haben.","E-Learning, EdTech, Education, Marketing",,https://www.charly.education,$1M to $10M,6700000,EUR,7870448,M&A,4,,,,,"345,865"
Series B - Checkly,https://www.crunchbase.com/funding_round/checkly-series-b--99d811a8,Checkly,https://www.crunchbase.com/organization/checkly,Series B,"Berlin, Berlin, Germany, Europe",20000000,USD,20000000,2024-07-31,Early Stage Venture,,,,Yes,Build & run synthetics that scale,DevOps,,https://checklyhq.com/,Less than $1M,32250000,USD,32250000,Early Stage Venture,3,Balderton Capital,4,1,"Accel, Balderton Capital, CRV, Paul Müller","9,235"
Series A - Checkly,https://www.crunchbase.com/funding_round/checkly-series-a--da244760,Checkly,https://www.crunchbase.com/organization/checkly,Series A,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2021-06-30,Early Stage Venture,,,,Yes,Build & run synthetics that scale,DevOps,,https://checklyhq.com/,Less than $1M,32250000,USD,32250000,Early Stage Venture,3,CRV,4,1,"Accel, CRV, Guillermo Rauch, Mango Capital","398,413"
Series B - Choco,https://www.crunchbase.com/funding_round/choco-series-b--bc9da4ca,Choco,https://www.crunchbase.com/organization/choco,Series B,"Berlin, Berlin, Germany, Europe",100000000,USD,100000000,2021-07-20,Early Stage Venture,500000000,USD,500000000,Yes,Choco is a food ordering platform that connects restaurants and suppliers.,"Apps, Food and Beverage, Marketing, Restaurants",,https://choco.com/us,$50M to $100M,336269652,USD,336269652,,7,Left Lane Capital,7,5,"Atlantic Labs, Bessemer Venture Partners, Coatue, Insight Partners, Kevin Worner, Left Lane Capital, Visionaries Club","25,550"
Series B - Choco,https://www.crunchbase.com/funding_round/choco-series-b--5520bbfc,Choco,https://www.crunchbase.com/organization/choco,Series B,"Berlin, Berlin, Germany, Europe",111000000,USD,111000000,2022-04-12,Early Stage Venture,1089000000,USD,1089000000,Yes,Choco is a food ordering platform that connects restaurants and suppliers.,"Apps, Food and Beverage, Marketing, Restaurants",,https://choco.com/us,$50M to $100M,336269652,USD,336269652,,7,G Squared,3,2,"G Squared, Insight Partners, Visionaries Club","223,862"
Series A - Choco,https://www.crunchbase.com/funding_round/choco-series-a--5207d8b1,Choco,https://www.crunchbase.com/organization/choco,Series A,"Berlin, Berlin, Germany, Europe",30200000,USD,30200000,2020-04-15,Early Stage Venture,219800000,USD,219800000,Yes,Choco is a food ordering platform that connects restaurants and suppliers.,"Apps, Food and Beverage, Marketing, Restaurants",,https://choco.com/us,$50M to $100M,336269652,USD,336269652,,7,Coatue,7,3,"Atlantic Labs, Bessemer Venture Partners, Christian Edler, Coatue, Greyhound Capital, Target Global, Visionaries Club","624,310"
Series A - Circula,https://www.crunchbase.com/funding_round/circula-series-a--40e8d47d,Circula,https://www.crunchbase.com/organization/circula,Series A,"Berlin, Berlin, Germany, Europe",12000000,EUR,13475273,2022-01-31,Early Stage Venture,,,,Yes,Circula is an automated app to manage expenses and employee benefits such as meal vouchers that saves about 70% process costs in accounting.,"Financial Services, SaaS, Software, Travel",,https://www.circula.com/,$1B to $10B,16300000,EUR,18656246,Early Stage Venture,3,,6,5,"Alstin Capital, Capnamic Ventures, Neosfer, Peak, Storm Ventures, WENVEST Capital","623,829"
Private Equity Round - Cleanlight Technology,https://www.crunchbase.com/funding_round/cleanlight-technology-private-equity--999ccf3e,Cleanlight Technology,https://www.crunchbase.com/organization/cleanlight-technology,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2020-06-01,Private Equity,,,,Yes,UVC LED disinfection modules,"Electronics, Health Care, Medical Device",,https://www.cleanlight.tech/,,,,,Private Equity,1,,,,,"618,137"
Series A - Clue,https://www.crunchbase.com/funding_round/clue-series-a--e1896f37,Clue,https://www.crunchbase.com/organization/clue,Series A,"Berlin, Berlin, Germany, Europe",,,,2023-03-01,Early Stage Venture,,,,Yes,Clue is a female health application for period and fertility tracking,"Apps, Fertility, Health Care, mHealth, Wellness, Women's",,https://helloclue.com,$10M to $50M,64766144,USD,64766144,,12,,1,,Guillermo Preckler,"477,991"
Series A - CNC24,https://www.crunchbase.com/funding_round/cncteile24-series-a--84e1fb97,CNC24,https://www.crunchbase.com/organization/cncteile24,Series A,"Berlin, Berlin, Germany, Europe",8250000,EUR,8454567,2022-08-04,Early Stage Venture,,,,Yes,Manufacturing as a service,"Industrial, Manufacturing, Mechanical Engineering",,https://www.cnc24.com,$1M to $10M,8250000,EUR,8454567,Early Stage Venture,2,"Future Industry Ventures, Redstone.VC, The Delta",7,3,"coparion, Dario Fazlic, EquityPitcher Ventures, Future Industry Ventures, Redstone.VC, Seedcamp, The Delta","161,586"
Series D - CoachHub,https://www.crunchbase.com/funding_round/coachhub-series-d--cec989ee,CoachHub,https://www.crunchbase.com/organization/coachhub,Series D,"Berlin, Berlin, Germany, Europe",40000000,EUR,42074748,2024-12-03,Late Stage Venture,,,,Yes,CoachHub is a digital coaching platform that enables organizations to provide personalized coaching programs for their employees.,"Corporate Training, Human Resources, Personal Development, SaaS, Training",,https://coachhub.com,$100M to $500M,375565230,USD,375565230,Late Stage Venture,6,HSBC Innovation Banking,1,,HSBC Innovation Banking,148
