Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - HomeTiger,https://www.crunchbase.com/funding_round/x24-factory-series-a--d481ba60,HomeTiger,https://www.crunchbase.com/organization/x24-factory,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-07-01,Early Stage Venture,,,,Yes,"HomeTiger operates some leading marketplaces for home furniture and garden in Germany, France, Italy","Digital Media, E-Commerce, Furniture, Home Decor, Marketplace, Retail",,https://www.moebel24.de,$1M to $10M,14000000,USD,14000000,Early Stage Venture,5,,,,,"122,446"
Seed Round - Warehousing1,https://www.crunchbase.com/funding_round/warehousing1-seed--1de447c1,Warehousing1,https://www.crunchbase.com/organization/warehousing1,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-09-04,Seed,,,,Yes,Warehousing1 is building the number one warehousing and distribution network in Europe.,"Logistics, Supply Chain Management, Transportation",,https://warehousing1.com,$10M to $50M,10000000,EUR,10864346,Early Stage Venture,3,HV Capital,"Base10 Partners, HV Capital, Jan Deepen, Stefan Jeschonnek",4,1,"124,352"
Angel Round - CoolBeez,https://www.crunchbase.com/funding_round/coolbeez-angel--7599b899,CoolBeez,https://www.crunchbase.com/organization/coolbeez,Angel,"Berlin, Berlin, Germany, Europe",162500,EUR,182082,2019-04-01,Seed,2500000,EUR,2801262,Yes,"We make word-of-mouth recommendations work for online shops, bringing them new revenues and clients.","Affiliate Marketing, E-Commerce, Marketing, Social Media Marketing, Social Shopping",,http://coolbeez.com/,Less than $1M,226500,EUR,259335,Seed,2,,"Alexander P, Alexei Andreev",2,,"150,478"
Seed Round - Lindera GmbH,https://www.crunchbase.com/funding_round/lindera-gmbh-seed--4e0de04c,Lindera GmbH,https://www.crunchbase.com/organization/lindera-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-02,Seed,,,,Yes,Lindera has developed the 1st quantitative mobility self-test for seniors by analyzing the gait to prevent falls.,Health Care,,http://www.lindera.de,$1M to $10M,6000000,EUR,6725538,Early Stage Venture,3,Rheingau Founders,Rheingau Founders,1,1,"133,538"
Series A - Trade Republic,https://www.crunchbase.com/funding_round/trade-republic-series-a--7cdce970,Trade Republic,https://www.crunchbase.com/organization/trade-republic,Series A,"Berlin, Berlin, Germany, Europe",12000000,USD,12000000,2019-07-16,Early Stage Venture,,,,Yes,"Trade Republic helps Europeans for wealth creation through easy, secure, and free access to financial markets.","Cryptocurrency, Finance, Financial Services, FinTech, Trading Platform",,https://traderepublic.com,$100M to $500M,1263503683,USD,1263503683,Late Stage Venture,5,"Creandum, Project A Ventures","Creandum, Discovery Ventures, Project A Ventures",3,2,"173,686"
Venture Round - Architrave,https://www.crunchbase.com/funding_round/architrave-series-unknown--9e068dda,Architrave,https://www.crunchbase.com/organization/architrave,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-08-19,,,,,Yes,Architrave is to make the real estate industry more transparent and efficient by introducing genuinely digital processes.,"Archiving Service, Asset Management, Data Storage, Document Management, Information Services, Property Management, Real Estate, Real Estate Investment, Security, Software",,https://www.architrave.de/,$1M to $10M,2000000,EUR,2273213,Early Stage Venture,4,,BitStone Capital,1,,"176,489"
Seed Round - MYMY catering,https://www.crunchbase.com/funding_round/mein-wunschcatering-de-seed--a5f6ded6,MYMY catering,https://www.crunchbase.com/organization/mein-wunschcatering-de,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-04-01,Seed,,,,Yes,"MYMY catering, formerly MeinWunschcatering, offers catering all over Germany, Austria and the Netherlands with digitally native experience.","Catering, Food and Beverage, Food Delivery",,https://www.mymycatering.com,,,,,Seed,3,,b10 | Venture Capital,1,,"115,596"
Debt Financing - Infarm,https://www.crunchbase.com/funding_round/infarm-debt-financing--c8b19a85,Infarm,https://www.crunchbase.com/organization/infarm,Debt Financing,"Berlin, Berlin, Germany, Europe",,,,2019-06-11,,,,,No,Infarm builds and distributes efficient vertical farms throughout cities.,"Agriculture, AgTech, Farming, Machine Learning",,https://infarm.com,$500M to $1B,604522397,USD,604522397,Late Stage Venture,12,,TriplePoint Capital,1,,"185,391"
Grant - IOTA Foundation,https://www.crunchbase.com/funding_round/iota-foundation-grant--5682054c,IOTA Foundation,https://www.crunchbase.com/organization/iota-foundation,Grant,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,,,,,No,IOTA Foundation develops an open-source protocol that supports data and value transfer between devices and humans.,"Blockchain, Cyber Security, Information Technology, Internet of Things, Non Profit",,https://www.iota.org,$1M to $10M,750000,USD,750000,Early Stage Venture,2,,ChainFunder,1,,"192,524"
Series B - Sennder,https://www.crunchbase.com/funding_round/sennder-series-b--06fdc426,Sennder,https://www.crunchbase.com/organization/sennder,Series B,"Berlin, Berlin, Germany, Europe",30000000,USD,30000000,2019-04-09,Early Stage Venture,,,,Yes,Sennder is a digital freight-forwarding company that specializes in connecting shippers with carriers for full truckload (FTL) services.,"Freight Service, Industrial Automation, Logistics, Shipping, Supply Chain Management",,https://www.sennder.com,$100M to $500M,340000000,USD,340000000,Late Stage Venture,8,Accel,"Accel, HV Capital, Project A Ventures, Scania Growth Capital",4,2,"197,432"
Series B - Billie,https://www.crunchbase.com/funding_round/billie-io-series-b--d14d1d69,Billie,https://www.crunchbase.com/organization/billie-io,Series B,"Berlin, Berlin, Germany, Europe",30000000,EUR,33635681,2019-07-16,Early Stage Venture,,,,Yes,"Billie is a fintech startup that provides Buy Now, Pay Later payment methods for the B2B market.","E-Commerce, Finance, Financial Services, FinTech, Small and Medium Businesses",,https://www.billie.io,$50M to $100M,349172542,USD,349172542,Late Stage Venture,5,"Creandum, Hedosophia","Creandum, Global Founders Capital, Hedosophia, Picus Capital, Speedinvest",5,3,"200,381"
Series D - Raisin,https://www.crunchbase.com/funding_round/raisin-weltsparen-series-d--a5e67cb7,Raisin,https://www.crunchbase.com/organization/raisin-weltsparen,Series D,"Berlin, Berlin, Germany, Europe",114000000,USD,114000000,2019-02-05,Late Stage Venture,,,,Yes,Raisin is a savings and investment marketplace that connects retail customers with banks looking to expand deposit reach.,"Banking, Finance, Financial Services, FinTech, Marketplace",,https://www.raisin.com,$1M to $10M,304924869,USD,304924869,Late Stage Venture,9,Hedosophia,"Hedosophia, Index Ventures, Orange Ventures, PayPal Ventures, Ribbit Capital, Thrive Capital",6,3,"200,507"
Angel Round - ChipsTV,https://www.crunchbase.com/funding_round/chipstv-angel--d80886b3,ChipsTV,https://www.crunchbase.com/organization/chipstv,Angel,"Berlin, Berlin, Germany, Europe",,,,2019-12-01,Seed,,,,Yes,Web games with integrated video chat,"Gaming, Video Chat, Video Streaming",,https://chipstv.co,,,,,Seed,3,,,,,"204,856"
Seed Round - World,https://www.crunchbase.com/funding_round/worldcoin-seed--3be69c71,World,https://www.crunchbase.com/organization/worldcoin,Seed,"Berlin, Berlin, Germany, Europe",4000000,USD,4000000,2019-01-01,Seed,,,,Yes,World connects users through a privacy-focused network with secure digital asset management.,"Blockchain, Cryptocurrency, Finance, FinTech, Internet, Privacy",,https://world.org,$10M to $50M,244000000,USD,244000000,Late Stage Venture,4,Apollo Projects,Apollo Projects,1,,"215,025"
Seed Round - BTC-ECHO GmbH,https://www.crunchbase.com/funding_round/btc-echo-seed--c7bdfa7e,BTC-ECHO GmbH,https://www.crunchbase.com/organization/btc-echo,Seed,"Berlin, Berlin, Germany, Europe",130000,EUR,145515,2019-06-01,Seed,,,,Yes,"BTC-ECHO is the leading media plattform for Bitcoin Blockchain & Crypto in DACH (Germany, Austria, Switzerland) region since 2014.","Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Digital Media, Ethereum, Market Research, News, Non-Fungible Token (NFT), Publishing, Web3",,https://www.btc-echo.de,$1M to $10M,130000,EUR,145515,Seed,2,,,,,"216,581"
Seed Round - Kwara,https://www.crunchbase.com/funding_round/kwara-seed--d97f33fa,Kwara,https://www.crunchbase.com/organization/kwara,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,Kwara is on a mission to improve financial health in emerging markets. We believe the fastest way to get there is through credit unions,Information Technology,,https://www.kwara.com/,$1M to $10M,7180000,USD,7180000,Seed,5,Finparx,"Finparx, Ground Squirrel Ventures",2,,"219,456"
Venture Round - Cosmonauts & Kings,https://www.crunchbase.com/funding_round/cosmonauts-kings-series-unknown--c1e1b11b,Cosmonauts & Kings,https://www.crunchbase.com/organization/cosmonauts-kings,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-04-16,,,,,Yes,Cosmonauts & Kings is a Berlin based startup for data-driven political communication and campaigning.,"Ad Targeting, Database, Politics, SaaS, Software",,http://www.cosmonautsandkings.com/,$10M to $50M,,,,,1,,Lepi Ventures,1,,"224,325"
Seed Round - Mentalab,https://www.crunchbase.com/funding_round/mentalab-3497-seed--d0a03682,Mentalab,https://www.crunchbase.com/organization/mentalab-3497,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-04-02,Seed,,,,Yes,Mentalab is a start-up in Germany for biosensors and neurotechnology.,"Information Technology, Internet, Software",,https://mentalab.com/,$1B to $10B,,,,Seed,1,,Data Pitch,1,,"225,563"
Seed Round - Konetik,https://www.crunchbase.com/funding_round/iot-labs-ltd-seed--5660a1c6,Konetik,https://www.crunchbase.com/organization/iot-labs-ltd,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-04-02,Seed,,,,Yes,Konetik helps companies to integrate electric vehicles with their automated AI driven vehicle and charging advisor.,"Artificial Intelligence (AI), Automotive, Internet of Things",,http://www.konetik.com,Less than $1M,1192066,USD,1192066,M&A,5,Data Pitch,Data Pitch,1,,"225,561"
Series A - Lofelt,https://www.crunchbase.com/funding_round/lofelt-series-a--bf4b778d,Lofelt,https://www.crunchbase.com/organization/lofelt,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,Early Stage Venture,,,,Yes,Lofelt is developing next-generation haptic technology for use in a range of products.,"Consumer Electronics, Hardware",,https://lofelt.com,$1M to $10M,6745373,USD,6745373,M&A,6,,"BITKRAFT Ventures, CIG Spectrum Capital",2,,"225,877"
Pre Seed Round - goedle.io,https://www.crunchbase.com/funding_round/goedle-io-pre-seed--c2618ae9,goedle.io,https://www.crunchbase.com/organization/goedle-io,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-04-02,Seed,,,,Yes,Goedle.io provides algorithms to track and help increase customer spending.,"Artificial Intelligence (AI), Machine Learning, Marketing Automation, Predictive Analytics, SaaS",,http://goedle.io/,Less than $1M,124103,USD,124103,Seed,2,,Data Pitch,1,,"225,709"
Venture Round - Zizoo,https://www.crunchbase.com/funding_round/zizooboats-gmbh-series-unknown--24c966f8,Zizoo,https://www.crunchbase.com/organization/zizooboats-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",10631900,USD,10631900,2019-10-01,,,,,Yes,Zizoo is a boat holiday platform.,"Location Based Services, Rental, Sailing, Travel",,http://www.zizoo.com,$10M to $50M,28766666,USD,28766666,M&A,7,,"coparion, Revo Capital",2,,"226,300"
Non Equity Assistance - Landopay,https://www.crunchbase.com/funding_round/landopay-non-equity-assistance--2aee3c38,Landopay,https://www.crunchbase.com/organization/landopay,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-09-15,,,,,No,Landopay is a smart spend management platform that integrates expense management and purchasing on an easy-to-use platform.,"Credit Cards, Finance, Financial Services, FinTech, Payments",,http://landopay.com/landing.html,,,,,,1,,EY Startup Academy,1,,"227,562"
Venture Round - FRIDAY,https://www.crunchbase.com/funding_round/friday-1e04-series-unknown--34bddb65,FRIDAY,https://www.crunchbase.com/organization/friday-1e04,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",114000000,EUR,127660146,2019-03-07,,,,,Yes,The first insurance experience customers love.,"Finance, Insurance, InsurTech",,https://www.friday.de/,$1M to $10M,114000000,EUR,127660146,,1,,"Baloise Strategic Ventures, German Media Pool, SevenVentures",3,,"227,609"
Series A - Highsnobiety,https://www.crunchbase.com/funding_round/highsnobiety-series-a--4d125d48,Highsnobiety,https://www.crunchbase.com/organization/highsnobiety,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-08-19,Early Stage Venture,,,,Yes,"Highsnobiety is an online publication that covers trends and news in fashion, art, music, and culture.","Content, Marketing, News, Publishing",,http://www.highsnobiety.com/,Less than $1M,8500000,USD,8500000,M&A,3,,"Jonathan Keidan, Torch Capital",2,,"228,894"
Seed Round - Cellbricks,https://www.crunchbase.com/funding_round/cellbricks-seed--fd8de870,Cellbricks,https://www.crunchbase.com/organization/cellbricks,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-09-05,Seed,,,,Yes,Cellbricks is a biotech company that provides synthetic biology and 3D bioprinting services.,"3D Printing, Biotechnology, Life Science, Manufacturing",,http://cellbricks.com,$1M to $10M,,,,,2,,b.value AG,1,,"232,196"
Venture Round - Popcore,https://www.crunchbase.com/funding_round/popcore-series-unknown--9d3c03d7,Popcore,https://www.crunchbase.com/organization/popcore,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-04-09,,,,,Yes,Popcore is a developer of mobile games.,"Internet, Video Games",,https://popcore.com,$10M to $50M,,,,M&A,1,EQT Ventures,"EQT Ventures, Makers Fund",2,1,"232,933"
Series A - InstaFreight,https://www.crunchbase.com/funding_round/instafreight-series-a--388aed0e,InstaFreight,https://www.crunchbase.com/organization/instafreight,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,11202436,2019-05-01,Early Stage Venture,,,,Yes,"InstaFreight is an online B2B forwarding company, that enables a fast and easy processing of freight transports.","B2B, Freight Service, Logistics, Transportation",,https://www.instafreight.de,Less than $1M,75223024,USD,75223024,Early Stage Venture,5,,,,,"233,638"
Series A - Zeitgold,https://www.crunchbase.com/funding_round/zeitgold-series-a--819c618f,Zeitgold,https://www.crunchbase.com/organization/zeitgold,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,11368494,2019-01-21,Early Stage Venture,,,,Yes,Zeitgold is a Berlin-based AI company providing a complete solution for financial administration of small businesses.,"Artificial Intelligence (AI), Financial Services, FinTech, Small and Medium Businesses, Software",,https://www.zeitgold.com/,$1M to $10M,51200000,EUR,57011648,M&A,5,,"AXA Group, b2venture, Battery Ventures, Deutsche Bank, HV Capital, Saban Ventures",6,1,"234,016"
Series A - Lingoda,https://www.crunchbase.com/funding_round/lingoda-series-a--a96c2181,Lingoda,https://www.crunchbase.com/organization/lingoda,Series A,"Berlin, Berlin, Germany, Europe",1000000,EUR,1128750,2019-07-01,Early Stage Venture,,,,Yes,"Lingoda offers online live language classes in English, German, Spanish, French with qualified, native-speaking teachers.","E-Learning, EdTech, Internet, Language Learning, Online Portals",,https://www.lingoda.com/en/,$10M to $50M,69700000,EUR,82921307,Private Equity,9,Grazia Equity,"Grazia Equity, Ingo Drexler",2,,"234,237"
Non Equity Assistance - MoBerries,https://www.crunchbase.com/funding_round/moberries-non-equity-assistance--51eb46c7,MoBerries,https://www.crunchbase.com/organization/moberries,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-06-05,,,,,No,MoBerries is a network that connects companies and professionals.,"Employment, Human Resources, Recruiting, Software",,https://www.moberries.com,$1M to $10M,1800000,EUR,2007893,Seed,4,SAP.iO,SAP.iO,1,,"235,031"
Series A - Honest Food,https://www.crunchbase.com/funding_round/honest-food-8c8a-series-a--5ceafde8,Honest Food,https://www.crunchbase.com/organization/honest-food-8c8a,Series A,"Berlin, Berlin, Germany, Europe",11000000,EUR,12377491,2019-03-27,Early Stage Venture,,,,Yes,Honest Food provides online food delivery services.,Food Delivery,,https://www.honestfoodcompany.de/,$10M to $50M,13850000,EUR,15689341,M&A,3,,"Creandum, Index Ventures",2,,"235,075"
Series A - door2door,https://www.crunchbase.com/funding_round/door2door-series-a--28642fb6,door2door,https://www.crunchbase.com/organization/door2door,Series A,"Berlin, Berlin, Germany, Europe",9500000,EUR,10660981,2019-03-30,Early Stage Venture,,,,Yes,#GovTech #SaaS #AI #Infrastructure for The Next Public Transport,"Artificial Intelligence (AI), GovTech, Public Transportation, SaaS, Software",,https://door2door.io/en/,$1M to $10M,32750000,EUR,37635247,M&A,7,,,,,"237,343"
