url,username,followers,connections,degree_1,degree_1_university,degree_2,degree_2_university,error
https://www.linkedin.com/in/nickheine/,nickheine,18316,17929,"Dipl. Betriebswirt (German MBA equivalent), Banking and Financial Services",Duale Hochschule Baden-Württemberg,,,
https://de.linkedin.com/in/elmar-maier-424b089,elmar-maier-424b089,1245,1218,"Ph.D., Chemstry, Biochemistry",Universität Konstanz,,,
http://www.linkedin.com/pub/sebastian-meier-ewert/4/552/106,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/daniel-metzler/,daniel-metzler,10171,3739,Aerospace Engineering,Technische Universität München,Mechanical Engineering,Technische Universität Wien,
https://www.linkedin.com/in/markus-brandl-08957377,markus-brandl-08957377,7739,7155,"Vordiplom, Soziologie",Universität zu Köln,,,
https://www.linkedin.com/in/mauriceneligan,mauriceneligan,1879,750,Postgraduate Diploma in Marketing,University College Dublin,"Postgraduate Diploma in Business Studies, Finance & Banking",University College Dublin,
https://www.linkedin.com/in/avassilev1,avassilev1,3464,3026,Master of Business Administration (M.B.A.),Harvard Business School,"Bachelor's Degree, Computer Science and Computational Mathematics",Missouri Southern State University,
https://www.linkedin.com/in/simon-mang-0a087818b,simon-mang-0a087818b,163,162,"Master of Science - MS, Computer Science",Ludwig-Maximilians-Universität München,"Bachelor of Science - BS, Computer Science",Ludwig-Maximilians-Universität München,
https://www.linkedin.com/in/christoph-drexler-78173a87,christoph-drexler-78173a87,710,657,"Master of Science - MS, Mechanical Engineering",Technische Universität München,"Master of Science - MS, Mechanical Engineering",Karlsruher Institut für Technologie (KIT),
https://www.linkedin.com/in/alexander-regnat,alexander-regnat,1314,1269,"Dr. rer. nat., Physik",Technische Universität München,"Diplom-Physiker, Physik",Technische Universität München,
https://www.linkedin.com/in/jan-spallek,jan-spallek,481,456,"Master of Science - MS, Physik",Technische Universität München,,,
https://www.linkedin.com/in/tomekschulz,tomekschulz,1751,1275,"Doktor (Ph.D.), Physics",Johannes Gutenberg-Universität Mainz,"Diplom, Physics",Technische Universität München,
https://www.linkedin.com/in/fhandschuh,fhandschuh,2907,2162,"Bachelor of Business Administration (B.B.A.), Management and Economics",Universität Innsbruck,,,
https://www.linkedin.com/in/matthiashandschuh,matthiashandschuh,1169,1116,,Universität Innsbruck,,Ludwig-Maximilians-Universität München,
https://www.linkedin.com/in/vincentvankoch,vincentvankoch,1540,1477,Computer Science,Makers,"Bachelor of Arts (BA), Corporate Management and Economics",Zeppelin Universität,
https://www.linkedin.com/in/averikhin/,averikhin,7704,7509,"Certified Software Licensing Evangelist, Software Licensing & Monetization",Labs64 NetLicensing Bootcamp,,Siberian Federal University,
https://www.linkedin.com/in/blumschein,blumschein,1868,1246,"PhD, Entrepreneurship",RWTH Aachen University,"Diploma of Education, Business Administration and Management, General",Otto-Friedrich-Universität Bamberg,
https://www.linkedin.com/in/danielkappes/,danielkappes,17198,17206,"Law, Antitrust, Intellectual Property, Unfair Competition",Ludwig-Maximilians-Universität München,"International Business Law, Antitrust, Cartel Damage Claims",Universität Bayreuth,
https://www.linkedin.com/in/dr-josef-vollmayr-21743090/,dr-josef-vollmayr-21743090,8846,8243,,Ludwig-Maximilians-Universität München,,Universität Mannheim,
https://www.linkedin.com/in/lars-staebe/,lars-staebe,3338,3186,"Master of Science, Technology Management",Technische Universität München,"Doktor (Ph.D.), Business, Entrepreneurship",RWTH Aachen University,
https://www.linkedin.com/in/grundnerculemann/,grundnerculemann,474,458,,,,,
http://www.linkedin.com/in/andreasmichel,andreasmichel,2647,2136,"Master of Science (M.Sc.), Innovations- und Technologiemanagement",FOM Hochschule für Oekonomie & Management,"Business Administration, Strategic Management, Corporate Strategy",Universidad Pública de Navarra,
https://www.linkedin.com/in/georg-korn-5b012a1aa/,georg-korn-5b012a1aa,141,119,,,,,
https://www.linkedin.com/in/moritz-von-der-linden-7b801b1/,moritz-von-der-linden-7b801b1,4521,4100,"Dipl.-Kfm., Strategy, Organization and Economics",Universität Passau,,,
https://www.linkedin.com/in/gundlackfelix/,gundlackfelix,978,951,"Diplom-Ingenieur, Informatik",FAU Erlangen-Nürnberg,,,
https://www.linkedin.com/in/frank-preuss-29055a18,frank-preuss-29055a18,1041,987,"Lic. Oec., Finanz- und Rechnungswesen",Universität St.Gallen (HSG),,,
https://www.linkedin.com/in/jbreuninger/,jbreuninger,1372,1220,"Master of Science (M.Sc.), Produktentwicklung","Hochschule Pforzheim - Gestaltung, Technik, Wirtschaft und Recht","Dipl.-Des.(FH), Industrie- und Produktdesign",Hochschule für Gestaltung Schwäbisch Gmünd,
https://www.linkedin.com/in/manuelopitz,manuelopitz,4927,4864,"MBA, Management, Value Creation, Innovation 2 Market, Entrepreneurship, Learning-through-Action, European",Collège des Ingénieurs,UNITECH Fellow,UNITECH International Society,
https://www.linkedin.com/in/simon-weidert-a9218048/,simon-weidert-a9218048,2490,2216,"Staatsexamen, Medizin",Johannes Gutenberg-Universität Mainz,,,
https://www.linkedin.com/in/wolf-peter-werner-4483153,wolf-peter-werner-4483153,868,817,"Master of Business Administration - MBA, Banking, Corporate Finance and Securities Law","University of Wales, Cardiff",,,
https://www.linkedin.com/in/dr-friderike-bruchmann-b5253ba2/,dr-friderike-bruchmann-b5253ba2,7662,6328,"Master of Science (M.Sc.), Management and Technology (TUM-WITEC)",TUM School of Management,"Honours Degree, Technology Management",Center for Digital Technology and Management (CDTM),
https://www.linkedin.com/in/philippnaegelein,philippnaegelein,3861,3778,"Visiting Researcher, School of Information.","University of California, Berkeley","Dr. oec. publ., Institute for E-Commerce & Digital Markets.",Ludwig-Maximilians-Universität München,
https://www.linkedin.com/in/franz-buchenberger-817b2/,franz-buchenberger-817b2,1601,1524,"Diploma, Computer Science",Technische Universität München,,,
https://www.linkedin.com/in/wolfgang-zoels-76796336,wolfgang-zoels-76796336,387,342,"Dr.-Ing., Regelungs- und Automatisierungstechnik, Fakultät für Elektrotechnik",Universität der Bundeswehr München,"Dipl.-Ing., Maschinenwesen",Technische Universität München,
http://www.linkedin.com/pub/jonathan-liemann/3a/9a7/811,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/storm-farrell-69582724/,storm-farrell-69582724,402,393,,,,,
https://www.linkedin.com/in/elmar1peters,elmar1peters,556,504,"Diplom-Ingenieur, Electrical Engineering and Information Technology",RWTH Aachen University,,,
https://www.linkedin.com/in/tomschulz/,tomschulz,3113,2985,Master of Business Administration (MBA),Stanford University Graduate School of Business,"Diplom-Informatiker, (MS Computer Science)",Karlsruher Institut für Technologie (KIT),
https://www.linkedin.com/in/darius-abde-yazdani-97a5441a,darius-abde-yazdani-97a5441a,1151,1114,"Master of Science (M.Sc, Finance and Information Management; Corporate Finance; Financial Markets",Technische Universität München,"Diplom Kaufmann, Technology- and Management-oriented Business Administration",Technische Universität München,
https://www.linkedin.com/in/sebastian-lehnerer,sebastian-lehnerer,867,872,"Bachelor of Science (B.Sc.), Bioinformatik",Technische Universität München,"Bachelor of Science (B.Sc.), Bioinformatik",Ludwig-Maximilians-Universität München,
https://www.linkedin.com/in/nico-singer-7b3401a7/,nico-singer-7b3401a7,1821,1610,,,,,
https://www.linkedin.com/in/manuel-la-rosa-betancourt-50226723,manuel-la-rosa-betancourt-50226723,6684,6132,"Executive Space Course, Space Economy",International Space University,Fundamentals of Nanotechnology and its Applications,University of Twente,
https://www.linkedin.com/in/andreas-funkenhauser-37457b180,andreas-funkenhauser-37457b180,7108,6878,"Diplom-Ingenieur (Dipl.Ing.), Fahrzeugtechnik",Hochschule München,,,
https://www.linkedin.com/in/daniel-zinner-mba,,,,,,,,Failed after proxy rotation
https://www.linkedin.com/in/katrinruland/,katrinruland,9017,8819,,,,,
https://www.linkedin.com/in/christianehl,christianehl,4958,3714,"MBA, Marketing",Wake Forest University,"Dipl. Ing., Elektrotechnik",Technische Universität München,
https://www.linkedin.com/in/markuscmueller,markuscmueller,7197,6104,"I. State Bar, Law",Ludwig-Maximilians-Universität München,"II. State Bar, Law",Freestate Bavaria,
https://www.linkedin.com/in/olivergajek,olivergajek,1406,1378,"Master's Degree, Computational Linguistics",The University of Texas at Austin,,,
https://www.linkedin.com/in/christian-decher-b42077100,christian-decher-b42077100,1687,1604,"Master of Science - MS, Aerospace Engineering",Technische Universität München,"Master of Science - MS, Engineering & Management",Technische Universität München,
https://www.linkedin.com/in/david-dohmen-5328508b,david-dohmen-5328508b,3776,2551,"Master of Science (MSc), Elektro- und Informationstechnik",Technische Universität München,"Bachelor of Science (BSc), Analysis of Cyclic Motion Data using Inertial Sensors",Technische Universität München,
https://www.linkedin.com/in/felix-horvat-0b5941103,felix-horvat-0b5941103,577,445,"Master of Engineering (M.Eng.), Mechatronik",Hochschule München,"Bachelor of Engineering (B.Eng.), Mechatronik",Hochschule München,
https://www.linkedin.com/in/marialaparidou/,marialaparidou,969,514,PhD,Ludwig-Maximilians-Universität München,"Diplom - DVM, Veterinary Medicine",Aristotle University of Thessaloniki (AUTH),
https://www.linkedin.com/in/miguelmolinaromero/,miguelmolinaromero,1174,1054,"PhD, Imagen biomédica",Technische Universität München,Investigador Visitante,Cardiff University / Prifysgol Caerdydd,
https://www.linkedin.com/in/pedrogomezdamian/,pedrogomezdamian,1708,1516,"Doctor of Philosophy (Ph.D.), Biomedical Imaging & Informatics",Technische Universität München,Honours Degree in Technology Management,Center for Digital Technology and Management (CDTM),
https://www.linkedin.com/in/christian-feuerbacher-501930a3/,christian-feuerbacher-501930a3,2417,2347,"Honours Degree, Technology Management",Center for Digital Technology and Management (CDTM),"Master of Science (M.Sc.), Economic, Organisational and Social Psychology",Ludwig-Maximilians-Universität München,
https://www.linkedin.com/in/janis-marquardt-388715a5/,janis-marquardt-388715a5,1734,1656,Honours Degree in Technology and Management,Center for Digital Technology and Management (CDTM),Global Economics & Business,American University,
https://www.linkedin.com/in/peter-juras-60863359/,peter-juras-60863359,1121,1091,"Honours Degree, Technology Management",Center for Digital Technology and Management (CDTM),"Bachelor of Science (B.Sc.), Information Systems",Technische Universität München,
https://www.linkedin.com/in/bjoern-stoffers/,bjoern-stoffers,2139,1642,"Master of Science - MS, International Economics and Policy Consulting",Otto-von-Guericke-Universität Magdeburg,"Bachelor of Science - BS, Economics",Universität Münster,
https://www.linkedin.com/in/florian-mauracher/,florian-mauracher,630,562,"Master of Science - MS, Informatik",Technische Universität München,"Bachelor of Science - BS, Informatik",Technische Hochschule Rosenheim,
https://www.linkedin.com/in/rupert-amann/,rupert-amann,915,835,"Master of Science - MS, Electrical & Computer Engineering",Technische Universität München,Erasmus Exchange,UCL,
https://www.linkedin.com/in/tgrue/,tgrue,6859,4119,"M.Sc., Elektrotechnik und Informationstechnik",Technische Universität München,,Manage and More by UnternehmerTUM,
https://www.linkedin.com/in/frankbirzle,frankbirzle,3926,3845,"Dipl.-Inf. (FH), Computer Science",University of Applied Sciences Augsburg,,,
https://www.linkedin.com/in/romanrittweger/,romanrittweger,10717,10060,"MBA, Betriebswirtschaft",INSEAD,"Dr. med., Medizin",Ludwig-Maximilians-Universität München,
http://www.linkedin.com/in/sebastianscheerer,sebastianscheerer,1756,1184,"3D Designer, Photoshop, Softimage XSI, Modelling, Rendering, Lighting, Animation",AMD Akademie,,,
https://www.linkedin.com/in/nicolas-schwaab,nicolas-schwaab,2206,2149,"Zusatzqualifikation, Interkulturelle Kommunikation und Kooperation (Zertifikatsstudium)",Hochschule München,Diplom-Betriebswirt (FH),Darmstadt University of Applied Sciences,
https://www.linkedin.com/in/fabian-koenig-muc/,fabian-koenig-muc,593,580,"Master's degree, Computer Science",Karlsruher Institut für Technologie (KIT),,,
https://www.linkedin.com/in/florian-schnau-06bb66/,florian-schnau-06bb66,2753,2703,MBA,Harvard Business School,Dipl Betriebswirt/ BA International Management,"ESB Business School, Reutlingen University",
https://www.linkedin.com/in/dr-uwe-forgber-20a8a/,dr-uwe-forgber-20a8a,3688,3363,"Doctor of Philosophy (PhD), Computer Science, Architecture",Karlsruhe Institute of Technology (KIT),"Master of Science (MSc), Computer Science, Architecture",California Polytechnic State University-San Luis Obispo,
https://www.linkedin.com/in/sven-erger-7226524,sven-erger-7226524,1743,1592,"Master of Science (B.S.), Business Sciences",TH Köln,"Master of Engineering (B.E.), Production Engineering",TH Köln,
https://www.linkedin.com/in/thomasbernik,thomasbernik,1688,1508,"Dipl. Volkswirt, Economics",Universität Konstanz,,Claremont McKenna College,
https://www.linkedin.com/in/clemens-pech-0129398a/,clemens-pech-0129398a,371,347,,,,,
https://www.linkedin.com/in/fabian-eckert-08a745114,fabian-eckert-08a745114,10345,5186,"Master of Arts (M.A.), Leadership for Sustainability",Malmö universitet,"Bachelor of Arts (B.A.), Berufsbegleitend, Wirtschaftspsychologie",Hochschule für angewandtes Management,
https://www.linkedin.com/in/florian-pachaly-631729112,florian-pachaly-631729112,9002,5208,"Bachelor of Arts (B.A.), BWL - International Business",Duale Hochschule Baden-Württemberg,,,
https://www.linkedin.com/in/julian-stieghorst-41171b1b3,julian-stieghorst-41171b1b3,3114,3082,"Diplom-Ingenieur, Architektur",Technische Universität München,,,
https://www.linkedin.com/in/cwoebker,cwoebker,4341,1995,"Master of Science (M.Sc.) - dropout, Computer Science",Technische Universität München,,Technologie: Silicon Valley an der Isar: Wie München Start-ups und Tech-Giganten anzieht,
https://www.linkedin.com/in/madrzak/,madrzak,2627,2509,"B. Sc., Management & Technology",Technische Universität München,,,
https://www.linkedin.com/in/matthiaseinig,matthiaseinig,22518,21505,Executive Program for Growing Companies,Stanford University Graduate School of Business,"Computer Science, Economics",University of South Australia,
